"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","95","2.1.0","86963","","1253","
        <div class=""progress-bar"" style=""width: 88.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 106 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 6.jpg","high_arousal_positive","↓","left-mid","↓","1"
"","","","","","html-keyboard-response","96","2.1.0","87776","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","97","2.1.0","89007","","1231","
        <div class=""progress-bar"" style=""width: 78.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 94 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Cat 5.jpg","high_arousal_positive","↓","left-top","↓","1"
"","","","","","html-keyboard-response","98","2.1.0","89809","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","99","2.1.0","90458","","648","
        <div class=""progress-bar"" style=""width: 18.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 22 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paper 3.jpg","neutral","↓","right-mid-lower","↓","1"
"","","","","","html-keyboard-response","100","2.1.0","91266","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","101","2.1.0","91941","","674","
        <div class=""progress-bar"" style=""width: 28.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 34 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 1.jpg","neutral","→","right-bottom","→","1"
"","","","","","html-keyboard-response","102","2.1.0","92746","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","103","2.1.0","93986","","1238","
        <div class=""progress-bar"" style=""width: 70.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 85 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 18.jpg","high_arousal_positive","↑","left-bottom","↑","1"
"","","","","","html-keyboard-response","104","2.1.0","94799","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","105","2.1.0","95392","","593","
        <div class=""progress-bar"" style=""width: 0.8333333333333334%;""></div>
        <div class=""trial-counter"">Trial 1 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 2.jpg","neutral","↑","left-bottom-upper","↑","1"
"","","","","","html-keyboard-response","106","2.1.0","96200","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","107","2.1.0","97174","","974","
        <div class=""progress-bar"" style=""width: 62.5%;""></div>
        <div class=""trial-counter"">Trial 75 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Fire 11.jpg","high_arousal_negative","←","right-lower","←","1"
"","","","","","html-keyboard-response","108","2.1.0","97988","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","109","2.1.0","99414","","1425","
        <div class=""progress-bar"" style=""width: 72.5%;""></div>
        <div class=""trial-counter"">Trial 87 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 6.jpg","high_arousal_positive","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","110","2.1.0","100227","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","111","2.1.0","101179","","951","
        <div class=""progress-bar"" style=""width: 100%;""></div>
        <div class=""trial-counter"">Trial 120 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Beach 1.jpg","high_arousal_positive","↑","right-bottom-upper","↑","1"
"","","","","","html-keyboard-response","112","2.1.0","101991","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","113","2.1.0","102736","","744","
        <div class=""progress-bar"" style=""width: 26.666666666666668%;""></div>
        <div class=""trial-counter"">Trial 32 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","left-lower","→","1"
"","","","","","html-keyboard-response","114","2.1.0","103542","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","115","2.1.0","104152","","610","
        <div class=""progress-bar"" style=""width: 60%;""></div>
        <div class=""trial-counter"">Trial 72 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/War 8.jpg","high_arousal_negative","→","right-mid","→","1"
"","","","","","html-keyboard-response","116","2.1.0","104954","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","117","2.1.0","105597","","643","
        <div class=""progress-bar"" style=""width: 98.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 118 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Cat 5.jpg","high_arousal_positive","←","left-bottom-upper","←","1"
"","","","","","html-keyboard-response","118","2.1.0","106432","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","119","2.1.0","107248","","815","
        <div class=""progress-bar"" style=""width: 94.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 113 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","120","2.1.0","108059","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","121","2.1.0","109193","","1133","
        <div class=""progress-bar"" style=""width: 34.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 41 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Injury 4.jpg","high_arousal_negative","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","122","2.1.0","110006","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","123","2.1.0","110792","","786","
        <div class=""progress-bar"" style=""width: 50%;""></div>
        <div class=""trial-counter"">Trial 60 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 5.jpg","high_arousal_negative","→","right-upper-mid","→","1"
"","","","","","html-keyboard-response","124","2.1.0","111603","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","125","2.1.0","112225","","621","
        <div class=""progress-bar"" style=""width: 22.5%;""></div>
        <div class=""trial-counter"">Trial 27 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Wall 3.jpg","neutral","←","right-mid","←","1"
"","","","","","html-keyboard-response","126","2.1.0","113031","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","127","2.1.0","113820","","788","
        <div class=""progress-bar"" style=""width: 54.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 65 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Injury 4.jpg","high_arousal_negative","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","128","2.1.0","114630","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","129","2.1.0","115267","","635","
        <div class=""progress-bar"" style=""width: 14.166666666666666%;""></div>
        <div class=""trial-counter"">Trial 17 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 2.jpg","neutral","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","130","2.1.0","116074","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","131","2.1.0","117038","","963","
        <div class=""progress-bar"" style=""width: 48.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 58 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Explosion 5.jpg","high_arousal_negative","←","right-mid-lower","←","1"
"","","","","","html-keyboard-response","132","2.1.0","117847","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","133","2.1.0","118425","","578","
        <div class=""progress-bar"" style=""width: 11.666666666666666%;""></div>
        <div class=""trial-counter"">Trial 14 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Paper 3.jpg","neutral","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","134","2.1.0","119229","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","135","2.1.0","120030","","799","
        <div class=""progress-bar"" style=""width: 99.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 119 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","right-top","↑","1"
"","","","","","html-keyboard-response","136","2.1.0","120845","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","137","2.1.0","121646","","800","
        <div class=""progress-bar"" style=""width: 44.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 53 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Dummy 1.jpg","high_arousal_negative","↑","right-lower","↑","1"
"","","","","","html-keyboard-response","138","2.1.0","122459","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","139","2.1.0","123843","","1384","
        <div class=""progress-bar"" style=""width: 86.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 104 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Beach 1.jpg","high_arousal_positive","←","right-top","←","1"
"","","","","","html-keyboard-response","140","2.1.0","124650","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","141","2.1.0","126176","","1526","
        <div class=""progress-bar"" style=""width: 77.5%;""></div>
        <div class=""trial-counter"">Trial 93 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 18.jpg","high_arousal_positive","↓","right-mid-lower","↓","1"
"","","","","","html-keyboard-response","142","2.1.0","126977","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","143","2.1.0","128410","","1432","
        <div class=""progress-bar"" style=""width: 33.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 40 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","144","2.1.0","129213","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","145","2.1.0","130035","","820","
        <div class=""progress-bar"" style=""width: 10.833333333333334%;""></div>
        <div class=""trial-counter"">Trial 13 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Cotton swabs 3.jpg","neutral","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","146","2.1.0","130845","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","147","2.1.0","131470","","624","
        <div class=""progress-bar"" style=""width: 2.5%;""></div>
        <div class=""trial-counter"">Trial 3 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 3.jpg","neutral","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","148","2.1.0","132274","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","149","2.1.0","133166","","891","
        <div class=""progress-bar"" style=""width: 83.33333333333334%;""></div>
        <div class=""trial-counter"">Trial 100 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Rainbow 2.jpg","high_arousal_positive","←","right-mid-lower","←","1"
"","","","","","html-keyboard-response","150","2.1.0","133979","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","151","2.1.0","134527","","546","
        <div class=""progress-bar"" style=""width: 29.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 35 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 3.jpg","neutral","↑","left-upper","↑","1"
"","","","","","html-keyboard-response","152","2.1.0","135330","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","153","2.1.0","135845","","513","
        <div class=""progress-bar"" style=""width: 58.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 70 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 9.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 9.jpg","high_arousal_negative","→","left-upper-mid","→","1"
"","","","","","html-keyboard-response","154","2.1.0","136649","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","155","2.1.0","137330","","681","
        <div class=""progress-bar"" style=""width: 27.500000000000004%;""></div>
        <div class=""trial-counter"">Trial 33 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 2.jpg","neutral","↑","right-mid-lower","↑","1"
